мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.60969274334536;55.71727682613249
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.61350872335677;55.71708165620723
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.61662825479638;55.71583771203353
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.616043922155654;55.71392286319295
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.616272653650555;55.71262161672405
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.62032687103087;55.712945104344186
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.62368189475637;55.71372592599835
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.627498528727926;55.71346517633296
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.630282225897616;55.71079345196449
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.63027965355539;55.70872886338992
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.63340915611397;55.70703306359323
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.63433498291198;55.708140465736506
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.636846107007415;55.70960982539839
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.640549710822;55.710716642191585
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.6445922400859;55.71241083672899
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.64703076340081;55.71351730283311
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.65096149462073;55.714103683724375
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.65084534575442;55.71644879200346
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.650259430456;55.71803465951183
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.648287508901575;55.719077003402674
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.64666183039188;55.720509901451464
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.64539100176975;55.7220733757907
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.64357117463024;55.72316689033369
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.641141464363784;55.72427394029344
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.63638434596345;55.72446645670897
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.62990226919939;55.72505044897923
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.62319855388469;55.72589647650241
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.61799607218836;55.72531010749543
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.61434197988251;55.72426801074272
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.610527378192785;55.72251037877089
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.60786804656772;55.72127327760131
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.60290400507253;55.720754694284835
мар.22;Шаболовка;Жилые территории;Южный административный округ;Донской район;Оксид углерода;0.3322;0.11;37.59816475026395;55.72029851821634
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.577488770792;55.68629819334157
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.564965508393016;55.68210629650426
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.55772549731935;55.677913950330975
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.55498603366897;55.670190031052954
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.55342062577384;55.66180233480554
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.550042033156444;55.6591212067527
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.553649117099496;55.652343472512314
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.55886916015629;55.64923676499362
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.56826160727314;55.64802221678946
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.57369528833229;55.647286705659695
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.58816085670915;55.65329492890271
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.59422681193388;55.660691046340816
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.59383546105573;55.667865048769926
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.59944913406133;55.67478270130974
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.594428388490456;55.68361664606263
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.59364568351765;55.6886907936684
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.58652148032468;55.69045556025438
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.581629580949766;55.687808380203194
дек.22;Черемушки;Жилые территории;Юго-Западный административный округ;Академический район;Оксид углерода;0.22;0;37.577488770792;55.68629819334157
